reaction	A120	A100	A80	A60	G120	G100	G80	G60	X120	X100	X80	X60
carbamoyl-phosphate synthase (glutamine-hydrolysing)	1.765418e-03	1.231949e-02	1.854902e-02	2.428932e-02	6.152465e-03	3.744548e-02	4.243254e-02	7.055295e-02	1.280283e-04	1.668997e-03	1.252486e-02	4.344781e-02
carnitine O-acetyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
carnitine O-acetyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
carnitine O-acetyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
catalase	0	0	0	0	0	0	0	0	0	0	0	0
catalase	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-1 hydroxylase (24C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-1 hydroxylase (24C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-1 hydroxylase (26C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-1 hydroxylase (26C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-1 synthase (24C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-1 synthase (26C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-2 synthase (24C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-2 synthase (26C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-3 synthase (24C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-3 synthase (26C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-4 synthase (24C)	0	0	0	0	0	0	0	0	0	0	0	0
ceramide-4 synthase (26C)	0	0	0	0	0	0	0	0	0	0	0	0
chitin deacetylase	0	0	0	0	0	0	0	0	0	0	0	0
chitin synthase	0	0	0	0	0	0	0	0	0	0	0	0
choline kinase	0	0	0	0	0	0	0	0	0	0	0	0
choline phosphate cytididyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
chorismate mutase	1.278926e-03	9.041860e-03	1.468577e-02	1.902847e-02	4.510246e-03	3.133939e-02	3.632609e-02	6.957915e-02	7.126974e-05	1.428996e-03	1.052421e-02	1.677294e-02
chorismate synthase	1.433153e-03	1.013223e-02	1.645674e-02	2.132313e-02	5.054141e-03	3.511863e-02	4.070669e-02	7.796977e-02	7.986423e-05	1.601320e-03	1.179333e-02	1.879561e-02
cis-aconitate(3-) to isocitrate	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 01	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 02	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 03	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 04	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 05	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 06	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 07	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 08	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 09	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 10	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 11	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 12	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 13	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 14	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 15	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 16	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 17	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 18	0	0	0	0	0	0	0	0	0	0	0	0
cis-prenyltransferase step 19	0	0	0	0	0	0	0	0	0	0	0	0
citrate synthase	6.523001e-02	6.627931e-01	1.254489e+00	6.903109e-01	5.648801e-01	1.579085e+00	2.055668e+00	2.328014e+00	1.200155e-02	1.003667e-01	6.783406e-01	6.177988e-01
citrate synthase, peroxisomal	0	0	0	0	0	0	0	0	0	0	0	0
citrate to cis-aconitate(3-)	0	0	0	0	0	0	0	0	0	0	0	0
citrate to cis-aconitate(3-), cytoplasmic	3.989352e-02	0	0	0	0	0	0	0	0	0	6.781462e-01	0
coproporphyrinogen oxidase (O2 required)	8.775000e-09	6.045000e-08	8.385000e-08	1.111500e-07	3.022500e-08	1.579500e-07	1.735500e-07	2.271750e-07	0	6.825000e-09	5.255250e-08	8.775000e-08
CTP synthase (glutamine)	0	0	0	0	0	0	0	0	0	0	0	0
CTP synthase (NH3)	4.122056e-04	2.839639e-03	3.938854e-03	5.221271e-03	1.419819e-03	7.419701e-03	8.152512e-03	1.067155e-02	3.664050e-05	3.206044e-04	2.468654e-03	4.122056e-03
cystathionine b-lyase	0	0	0	0	0	0	0	0	0	0	0	0
cystathionine beta-synthase	3.559077e-05	2.516226e-04	4.086849e-04	5.295362e-04	1.255140e-04	8.721322e-04	1.010905e-03	1.936292e-03	1.983339e-06	3.976701e-05	2.928742e-04	4.667681e-04
cystathionine g-lyase	3.559077e-05	2.516226e-04	4.086849e-04	5.295362e-04	0	0	0	0	0	0	0	0
cystathionine gamma-synthase	0	0	0	0	0	0	0	0	0	0	0	0
cysteine synthase	0	0	0	0	0	0	0	0	0	0	0	0
cysteinyl-tRNA synthetase	3.559077e-05	2.516226e-04	4.086849e-04	5.295362e-04	1.255140e-04	8.721322e-04	1.010905e-03	1.936292e-03	1.983339e-06	3.976701e-05	2.928742e-04	4.667681e-04
cytidine kinase (GTP)	0	0	0	0	0	0	0	0	0	0	0	0
cytochrome P450 lanosterol 14-alpha-demethylase (NADP)	4.523365e-04	2.300688e-03	3.005582e-03	2.798133e-03	1.269004e-03	7.967158e-03	6.430500e-03	7.868613e-03	4.538987e-05	3.284582e-04	2.063596e-03	2.756713e-03
cytosine deaminase	0	0	0	0	0	0	0	0	0	0	0	0
D-arabinono-1,4-lactone oxidase	0	0	0	0	0	0	0	0	0	0	0	0
D-arabinose 1-dehydrogenase (NAD)	0	0	0	0	0	0	0	0	0	0	0	0
D-arabinose 1-dehydrogenase (NADP)	0	0	0	0	0	0	0	0	0	0	0	0
D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	0	0	0	0	0	0	0	0	0	0	0	0
D-sorbitol dehydrogenase (D-fructose producing)	0	0	0	0	0	0	0	0	0	0	0	0
dCMP deaminase	3.159000e-05	2.176200e-04	3.018600e-04	4.001400e-04	1.088100e-04	5.686200e-04	6.247800e-04	8.178300e-04	2.808000e-06	2.457000e-05	1.891890e-04	3.159000e-04
dCTP deaminase	0	0	0	0	0	0	0	0	0	0	0	0
deoxyadenosine deaminase	0	0	0	0	0	0	0	0	0	0	0	0
deoxyguanylate kinase (dGMP:ATP)	-2.106000e-05	-1.450800e-04	-2.012400e-04	-2.667600e-04	-7.254000e-05	-3.790800e-04	-4.165200e-04	-5.452200e-04	-1.872000e-06	-1.638000e-05	-1.261260e-04	-2.106000e-04
deoxyhypusine synthase, cytosolic/mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0
deoxyribokinase	0	0	0	0	0	0	0	0	0	0	0	0
dephospho-CoA kinase	0	0	0	0	0	0	0	0	0	0	0	0
dihydrofolate reductase	3.159000e-05	2.176200e-04	3.018600e-04	4.001400e-04	1.088100e-04	5.686200e-04	6.247800e-04	8.178300e-04	2.808000e-06	2.457000e-05	1.891890e-04	3.159000e-04
dihydrofolate reductase	0	0	0	0	0	0	0	0	0	0	0	0
dihydrofolate synthase	0	0	0	0	0	0	0	0	0	0	0	0
dihydroneopterin aldolase	0	0	0	0	0	0	0	0	0	0	0	0
dihydroneopterin monophosphate dephosphorylase	0	0	0	0	0	0	0	0	0	0	0	0
dihydroorotase	-8.940233e-04	-6.158827e-03	-8.542890e-03	-1.132430e-02	-3.079414e-03	-1.609242e-02	-1.768180e-02	-2.314527e-02	-7.946874e-05	-6.953515e-04	-5.354206e-03	-8.940234e-03
dihydropteroate synthase	0	0	0	0	0	0	0	0	0	0	0	0
dihydropteroate synthase	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	3.041246e-03	2.150125e-02	3.492230e-02	4.524909e-02	1.072522e-02	7.452406e-02	8.638227e-02	1.654570e-01	1.694772e-04	3.398107e-03	2.502622e-02	3.988552e-02
dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	1.044574e-03	7.385015e-03	1.199473e-02	1.554166e-02	3.683782e-03	2.559671e-02	2.966964e-02	5.682936e-02	5.821016e-05	1.167145e-03	8.595734e-03	1.369944e-02
dihydroxyacetone kinase	0	0	0	0	1.015884e+00	5.279316e+00	6.377979e+00	1.352741e+01	0	0	0	0
dimethylallyltranstransferase	9.046817e-04	4.601437e-03	6.011249e-03	5.596376e-03	2.538039e-03	1.593447e-02	1.286117e-02	1.573745e-02	9.078052e-05	6.569233e-04	4.127245e-03	5.513515e-03
diphosphoglyceromutase	0	0	0	0	0	0	0	0	0	0	0	0
diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase	0	0	0	0	0	0	0	0	0	0	0	0
diphthine synthase	0	0	0	0	0	0	0	0	0	0	0	0
dolichol kinase	0	0	0	0	0	0	0	0	0	0	0	0
dolichyl-phosphate D-mannosyltransferase	2.888408e-03	3.514269e-02	4.569000e-02	8.378847e-02	1.670992e-02	3.642781e-02	7.717418e-02	3.609163e-02	2.754894e-04	1.075707e-03	1.888534e-02	4.752649e-02
dolichyl-phosphate-mannose--protein mannosyltransferase	2.888408e-03	3.514269e-02	4.569000e-02	8.378847e-02	1.670992e-02	3.642781e-02	7.717418e-02	3.609163e-02	2.754894e-04	1.075707e-03	1.888534e-02	4.752649e-02
dTMP kinase	0	0	0	0	0	0	0	0	0	0	0	0
dUTP diphosphatase	0	0	0	0	0	0	0	0	0	0	0	0
endopolygalacturonase	0	0	0	0	0	0	0	0	0	0	0	0
enolase	9.979508e-02	1.048115e+00	1.610223e+00	1.131816e+00	6.808318e-01	4.252545e+00	5.563929e+00	1.263122e+01	1.432067e-02	1.354988e-01	1.215442e+00	1.369939e+00
ethanolamine kinase	0	0	0	0	0	0	0	0	0	0	0	0
ethyl acetate-hydrolyzing esterase	0	0	0	0	0	0	0	0	0	0	0	0
exo-1,3-beta-glucan glucohydrase	0	0	0	0	0	0	0	0	0	0	0	0
farnesyltranstransferase	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (decanoate)	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (dodecanoate)	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (hexadecanoate)	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octanoate)	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (tetradecanoate)	0	0	0	0	0	0	0	0	0	0	0	0
ferrochelatase	8.775000e-09	6.045000e-08	8.385000e-08	1.111500e-07	3.022500e-08	1.579500e-07	1.735500e-07	2.271750e-07	0	6.825000e-09	5.255250e-08	8.775000e-08
ferrocytochrome-c:hydrogen-peroxide oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0
ferrocytochrome-c:oxygen oxidoreductase	1.195663e+00	8.806106e+00	1.594003e+01	9.424335e+00	5.340301e+00	1.307520e+01	2.076098e+01	3.806374e+01	1.110173e-01	1.241657e+00	1.539960e+01	1.643528e+01
ubiquinol:ferricytochrome c reductase	5.978314e-01	4.403053e+00	7.970017e+00	4.712167e+00	2.670150e+00	6.537602e+00	1.038049e+01	1.903187e+01	5.550867e-02	6.208286e-01	7.699798e+00	8.217640e+00
FMN adenylyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
formaldehyde dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0
formate dehydrogenase	0	3.752715e-02	6.017778e-02	7.688403e-02	0	0	0	0	3.239533e-04	5.883651e-03	0	0
formate-tetrahydrofolate ligase	0	0	0	0	0	0	0	0	0	0	0	0
formate-tetrahydrofolate ligase	-8.774134e-02	-3.504693e-02	-5.692316e-02	-7.375578e-02	-2.552261e-01	-1.214738e-01	-1.408027e-01	-2.696940e-01	-2.762469e-04	-5.534923e-03	-8.337393e-01	-8.558870e-01
fructose-2,6-bisphosphate 2-phosphatase	0	0	0	0	0	0	0	0	0	0	0	0
fructose-bisphosphatase	0	0	0	0	3.658203e-05	6.879894e-01	2.458220e-01	3.365282e-01	0	0	0	0
fructose-bisphosphate aldolase	3.088744e-02	1.927813e-01	3.580044e-01	1.207929e-01	-3.658203e-05	-6.879894e-01	-2.458220e-01	-3.365282e-01	0	0	0	0
fumarase	1.981324e-02	6.237444e-01	1.191066e+00	6.081335e-01	9.631513e-02	0	0	0	2.847772e-03	5.022967e-02	0	0
fumarase, cytoplasmic	4.232735e-02	1.083037e-02	2.562894e-02	3.355101e-02	8.484319e-03	3.572270e-02	4.125770e-02	7.496262e-02	1.755223e-04	2.310938e-03	6.502234e-01	5.966140e-01
dihydoorotic acid dehydrogenase	8.940233e-04	6.158827e-03	8.542890e-03	1.132430e-02	3.079414e-03	1.609242e-02	1.768180e-02	2.314527e-02	7.946874e-05	6.953515e-04	5.354206e-03	8.940234e-03
fumarate reductase	0	0	0	0	0	0	0	0	0	0	0	0
soluble fumarate reductase	0	0	0	0	0	0	0	0	0	0	0	0
g-glutamyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
galactokinase	0	0	0	0	0	0	0	0	0	0	0	0
galactose-1-phosphate uridylyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
gamma-glutamylcysteine synthetase	0	0	0	0	0	0	0	0	0	0	0	0
geranyltranstransferase	9.046817e-04	4.601437e-03	6.011249e-03	5.596376e-03	2.538039e-03	1.593447e-02	1.286117e-02	1.573745e-02	9.078052e-05	6.569233e-04	4.127245e-03	5.513515e-03
glucan 1,4-alpha-glucosidase	0	0	0	0	0	0	0	0	0	0	0	0
glucose 6-phosphate dehydrogenase	1.365442e-01	7.452047e-01	1.015687e+00	1.037900e+00	0	0	0	0	2.183432e-02	1.914768e-01	1.997119e+00	2.711918e+00
glucose-6-phosphate isomerase	-1.428202e-01	-8.214071e-01	-1.114777e+00	-1.219479e+00	-3.623804e-02	-7.929422e-02	-1.674729e-01	-7.878882e-02	-2.243274e-02	-1.938253e-01	-2.038134e+00	-2.814992e+00
glutamate 5-kinase	0	0	0	0	0	0	0	0	0	0	0	0
glutamate decarboxylase	0	0	0	0	0	0	0	0	0	0	0	0
glutamate dehydrogenase (NAD)	0	0	0	0	0	0	0	0	0	0	0	0
glutamate dehydrogenase (NADP)	2.779710e-02	2.146855e-01	3.424014e-01	4.441303e-01	9.776993e-02	8.032394e-01	7.625988e-01	6.171294e+00	1.830893e-03	3.278951e-02	2.217537e-01	3.778960e-01
glutamate synthase (NADH2)	0	0	0	0	0	0	0	0	0	0	0	0
glutamate-5-semialdehyde dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0
glutaminase	0	0	0	0	0	0	0	0	0	0	0	0
glutamine synthetase	5.403917e-03	3.768081e-02	5.647003e-02	7.399549e-02	1.881946e-02	1.135797e-01	1.285058e-01	2.114009e-01	3.971963e-04	5.054465e-03	3.798015e-02	8.492872e-02
glutamine-fructose-6-phosphate transaminase	0	0	0	0	0	0	0	0	0	0	0	0
glutaminyl-tRNA synthetase	5.712479e-04	4.038656e-03	6.559577e-03	8.499296e-03	2.014556e-03	1.399811e-02	1.622549e-02	3.107837e-02	3.183349e-05	6.382784e-04	4.700763e-03	7.491838e-03
glutamyl-tRNA synthetase	1.636011e-03	1.156641e-02	1.878614e-02	2.434135e-02	5.769537e-03	4.008956e-02	4.646858e-02	8.900612e-02	9.116874e-05	1.827982e-03	1.346264e-02	2.145606e-02
glutamyl-tRNA synthetase	0	0	0	0	0	0	0	0	0	0	0	0
glutathione oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0
glutathione oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0
glutathione peridoxase	0	0	0	0	0	0	0	0	0	0	0	0
glutathione peroxidase, mitochondria	0	0	0	0	0	0	0	0	0	0	0	0
glutathione synthetase	0	0	0	0	0	0	0	0	0	0	0	0
glyceraldehyde-3-phosphate dehydrogenase	1.918222e-01	1.093458e+00	1.681061e+00	1.223426e+00	9.506785e-01	4.400847e+00	5.802718e+00	1.293413e+01	1.474425e-02	1.421772e-01	2.078299e+00	2.272590e+00
glycerol dehydrogenase (NADP-dependent)	0	0	0	0	1.015884e+00	5.279316e+00	6.377979e+00	1.352741e+01	0	0	0	0
glycerol kinase	0	0	0	0	1.257565e-02	7.804802e-02	6.431495e-02	7.920224e-02	0	0	0	0
glycerol-3-phosphatase	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate dehydrogenase (fad)	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate dehydrogenase (NAD)	4.424613e-03	2.296851e-02	3.014074e-02	2.901690e-02	0	0	0	0	4.411124e-04	3.226221e-03	2.054962e-02	2.795842e-02
glycerol-3-phosphate dehydrogenase (NAD)	0	0	0	0	0	0	0	0	0	0	0	0
glycinamide ribotide transformylase	8.013681e-04	5.520536e-03	7.657518e-03	1.015066e-02	2.760268e-03	1.442463e-02	1.584928e-02	2.074653e-02	7.123272e-05	6.232863e-04	4.799304e-03	8.013681e-03
glycine cleavage system	0	1.873552e-02	2.923382e-02	3.749839e-02	0	6.204639e-02	0	1.259282e-01	1.783050e-04	2.788640e-03	0	0
glycine hydroxymethyltransferase	2.870681e-03	1.907516e-02	2.733635e-02	3.483302e-02	9.650945e-03	5.562189e-02	5.972969e-02	8.855881e-02	2.393250e-04	2.424713e-03	1.796723e-02	2.891532e-02
glycine hydroxymethyltransferase	8.774134e-02	1.631141e-02	2.768933e-02	3.625739e-02	2.552261e-01	5.942743e-02	1.408027e-01	1.437658e-01	9.794184e-05	2.746283e-03	8.337393e-01	8.558870e-01
glycine-cleavage complex (lipoamide)	0	0	0	0	0	0	0	0	0	0	0	0
glycine-cleavage complex (lipoamide)	1.981331e-02	6.237449e-01	1.191067e+00	6.081344e-01	9.631537e-02	1.263600e-06	1.388400e-06	1.817400e-06	2.847772e-03	5.022973e-02	4.204200e-07	7.020000e-07
glycine-cleavage complex (lipoylprotein)	0	0	0	0	0	0	0	0	0	0	0	0
glycine-cleavage complex (lipoylprotein)	0	0	0	0	0	0	0	0	0	0	0	0
glycine-cleavage complex (lipoylprotein)	0	0	0	0	0	0	0	0	0	0	0	0
glycine-cleavage system (lipoamide)	0	0	0	0	0	0	0	0	0	0	0	0
glycogen (starch) synthase	1.213246e-03	1.476133e-02	1.919161e-02	3.519448e-02	7.018829e-03	1.530113e-02	3.241622e-02	1.515992e-02	1.157165e-04	4.518395e-04	7.932591e-03	1.996301e-02
glycogen phosphorylase	0	0	0	0	0	0	0	0	0	0	0	0
glycyl-tRNA synthetase	1.574288e-03	1.113003e-02	1.807737e-02	2.342299e-02	5.551863e-03	3.857705e-02	4.471540e-02	8.564808e-02	8.772910e-05	1.759015e-03	1.295471e-02	2.064657e-02
GMP synthase	3.997627e-04	2.753921e-03	3.819955e-03	5.063660e-03	1.376960e-03	7.195728e-03	7.906418e-03	1.034941e-02	3.553446e-05	3.109265e-04	2.394134e-03	3.997627e-03
GPI-anchor assembly, step 2	0	0	0	0	0	0	0	0	0	0	0	0
GPI-anchor assembly, step 6	0	0	0	0	0	0	0	0	0	0	0	0
GPI-anchor assembly, step 7	0	0	0	0	0	0	0	0	0	0	0	0
GPI-anchor assembly, step 9	0	0	0	0	0	0	0	0	0	0	0	0
GTP cyclohydrolase I	0	0	0	0	0	0	0	0	0	0	0	0
GTP cyclohydrolase II	8.687250e-06	5.984550e-05	8.301150e-05	1.100385e-04	2.992275e-05	1.563705e-04	1.718145e-04	2.249032e-04	7.722000e-07	6.756750e-06	5.202697e-05	8.687250e-05
guanine deaminase	0	0	0	0	0	0	0	0	0	0	0	0
guanine phosphoribosyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
guanylate kinase	2.974725e-05	2.049255e-04	0	0	0	5.354505e-04	0	0	2.644200e-06	0	1.781530e-04	0
guanylate kinase (GMP:dATP)	0	0	2.842515e-04	3.767985e-04	1.024627e-04	0	5.883345e-04	7.701232e-04	0	2.313675e-05	0	2.974725e-04
heme O monooxygenase	8.775000e-09	6.045000e-08	8.385000e-08	1.111500e-07	3.022500e-08	1.579500e-07	1.735500e-07	2.271750e-07	7.800000e-10	6.825000e-09	5.255250e-08	8.775000e-08
Heme O synthase	8.775000e-09	6.045000e-08	8.385000e-08	1.111500e-07	3.022500e-08	1.579500e-07	1.735500e-07	2.271750e-07	7.800000e-10	6.825000e-09	5.255250e-08	8.775000e-08
hexaprenyldihydroxybenzoate methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
hexokinase (D-fructose:ATP)	0	0	0	0	0	0	0	0	0	0	0	0
hexokinase (D-glucose:ATP)	0	0	0	0	0	0	0	0	0	0	0	0
hexokinase (D-mannose:ATP)	0	0	0	0	0	0	0	0	0	0	0	0
histidinol dehydrogenase	3.594670e-04	2.541390e-03	4.127720e-03	5.348319e-03	1.267692e-03	8.808540e-03	1.021015e-02	1.955657e-02	2.003174e-05	4.016470e-04	2.958031e-03	4.714360e-03
histidinol-phosphatase	3.594670e-04	2.541390e-03	4.127720e-03	5.348319e-03	1.267692e-03	8.808540e-03	1.021015e-02	1.955657e-02	2.003174e-05	4.016470e-04	2.958031e-03	4.714360e-03
histidinol-phosphate transaminase	3.594670e-04	2.541390e-03	4.127720e-03	5.348319e-03	1.267692e-03	8.808540e-03	1.021015e-02	1.955657e-02	2.003174e-05	4.016470e-04	2.958031e-03	4.714360e-03
histidyl-tRNA synthetase	3.594670e-04	2.541390e-03	4.127720e-03	5.348319e-03	1.267692e-03	8.808540e-03	1.021015e-02	1.955657e-02	2.003174e-05	4.016470e-04	2.958031e-03	4.714360e-03
histidyl-tRNA synthetase	0	0	0	0	0	0	0	0	0	0	0	0
hnRNP arginine N-methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
homoacontinate hydratase	1.551787e-03	1.097096e-02	1.781901e-02	2.308822e-02	5.472515e-03	3.802570e-02	4.407632e-02	8.442398e-02	8.647526e-05	1.733875e-03	1.276956e-02	2.035148e-02
homocitrate synthase	0	0	0	0	0	0	0	0	0	0	0	0
homocysteine S-methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
homoisocitrate dehydrogenase	1.551787e-03	1.097096e-02	1.781901e-02	2.308822e-02	5.472515e-03	3.802570e-02	4.407632e-02	8.442398e-02	8.647526e-05	1.733875e-03	1.276956e-02	2.035148e-02
homoserine dehydrogenase (NADH)	2.356695e-03	1.666156e-02	2.706167e-02	3.506401e-02	0	0	0	0	1.313297e-04	2.633230e-03	1.939309e-02	3.090773e-02
homoserine dehydrogenase (NADP)	0	0	0	0	8.311091e-03	5.774950e-02	6.693857e-02	1.282144e-01	0	0	0	0
homoserine kinase	2.046460e-03	1.446824e-02	2.349928e-02	3.044820e-02	7.217022e-03	5.014739e-02	5.812680e-02	1.113363e-01	1.140415e-04	2.286593e-03	1.684020e-02	2.683905e-02
homoserine O-trans-acetylase	3.102343e-04	2.193320e-03	3.562386e-03	4.615811e-03	1.094068e-03	7.602119e-03	8.811764e-03	1.687809e-02	1.728818e-05	3.466373e-04	2.552898e-03	4.068680e-03
hydrogen peroxide reductase (thioredoxin)	0	0	0	0	0	0	0	0	0	0	0	0
hydrogen peroxide reductase (thioredoxin)	0	0	0	0	0	0	0	0	0	0	0	0
hydrogen peroxide reductase (thioredoxin)	0	0	0	0	0	0	0	0	0	0	0	0
hydroxyacylglutathione hydrolase	0	0	0	0	0	0	0	0	0	0	0	0
hydroxyacylglutathione hydrolase	0	0	0	0	0	0	0	0	0	0	0	0
hydroxybenzoate octaprenyltransferase	0	0	0	0	0	0	0	0	0	0	0	0
hydroxyethylthiazole kinase	0	0	0	0	0	0	0	0	0	0	0	0
hydroxymethylbilane synthase	8.775000e-09	6.045000e-08	8.385000e-08	1.111500e-07	3.022500e-08	1.579500e-07	1.735500e-07	2.271750e-07	0	6.825000e-09	5.255250e-08	8.775000e-08
hydroxymethylglutaryl CoA reductase	2.714045e-03	1.380431e-02	1.803375e-02	1.678913e-02	7.614116e-03	4.780342e-02	3.858352e-02	4.721236e-02	2.723416e-04	1.970770e-03	1.238173e-02	1.654054e-02
hydroxymethylglutaryl CoA synthase	0	0	0	0	0	0	0	0	0	0	0	0
hydroxymethylglutaryl CoA synthase	2.714045e-03	1.380431e-02	1.803375e-02	1.678913e-02	7.614116e-03	4.780342e-02	3.858352e-02	4.721236e-02	2.723416e-04	1.970770e-03	1.238173e-02	1.654054e-02
hydroxymethylpyrimidine kinase (ATP)	0	0	0	0	0	0	0	0	0	0	0	0
hypoxanthine phosphoribosyltransferase (Hypoxanthine)	0	0	0	0	0	0	0	0	0	0	0	0
Imidazole-glycerol-3-phosphate synthase	3.594670e-04	2.541390e-03	4.127720e-03	5.348319e-03	1.267692e-03	8.808540e-03	1.021015e-02	1.955657e-02	2.003174e-05	4.016470e-04	2.958031e-03	4.714360e-03
imidazoleglycerol-phosphate dehydratase	3.594670e-04	2.541390e-03	4.127720e-03	5.348319e-03	1.267692e-03	8.808540e-03	1.021015e-02	1.955657e-02	2.003174e-05	4.016470e-04	2.958031e-03	4.714360e-03
IMP dehydrogenase	3.997627e-04	2.753921e-03	3.819955e-03	5.063660e-03	1.376960e-03	7.195728e-03	7.906418e-03	1.034941e-02	3.553446e-05	3.109265e-04	2.394134e-03	3.997627e-03
indole-3-glycerol-phosphate synthase	1.542270e-04	1.090367e-03	1.770972e-03	2.294662e-03	5.438952e-04	3.779249e-03	4.380600e-03	8.390621e-03	8.594490e-06	1.723241e-04	1.269125e-03	2.022666e-03
indole-3-pyruvate decarboxylase	0	0	0	0	0	0	0	0	0	0	0	0
inorganic diphosphatase	0	0	0	0	0	0	0	0	0	0	0	0
inorganic diphosphatase	5.639439e-01	3.402231e+00	4.911361e+00	4.782251e+00	1.526677e-01	8.014596e-01	1.011213e+00	1.541126e+00	2.710743e-03	3.444131e-02	2.846295e-01	5.262757e-01
inosine monophosphate cyclohydrolase	1.160835e-03	8.061925e-03	1.178524e-02	1.549898e-02	4.027960e-03	2.323317e-02	2.605943e-02	4.030310e-02	9.126446e-05	1.024933e-03	7.757336e-03	1.272804e-02
inositol-1,3,4,5-triphosphate 6-kinase, nucleus	0	0	0	0	0	0	0	0	0	0	0	0
inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus	0	0	0	0	0	0	0	0	0	0	0	0
inositol-1,4,5-triphosphate 6-kinase, nucleus	0	0	0	0	0	0	0	0	0	0	0	0
inositol-1,4,5-trisphosphate 3-kinase, nucleus	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
IPS phospholipase C	0	0	0	0	0	0	0	0	0	0	0	0
